time,x,y,force
4504,21,250,23.53
4505,21,251,9.41
4506,21,252,14.12
4507,21,253,17.25
4508,21,250,17.25
4509,21,251,7.84
4510,21,252,12.55
4511,21,253,17.25
4512,21,250,10.98
4513,21,251,4.71
4514,21,252,9.41
4515,21,253,14.12
4516,21,250,4.71
4517,21,251,1.57
4518,21,252,6.27
4519,21,253,10.98
4520,21,252,4.71
4521,21,253,9.41
4522,21,252,1.57
4523,21,253,6.27
4524,21,253,3.14
4525,21,332,1.57
4526,21,331,1.57
4527,21,332,7.84
4528,21,333,7.84
4529,21,331,1.57
4530,21,332,10.98
4531,21,333,9.41
4532,21,337,3.14
4533,21,331,3.14
4534,21,332,10.98
4535,21,333,10.98
4536,21,337,6.27
4537,21,331,3.14
4538,21,332,12.55
4539,21,333,12.55
4540,21,334,1.57
4541,21,337,10.98
4542,21,338,3.14
4543,21,331,3.14
4544,21,332,14.12
4545,21,333,14.12
4546,21,334,1.57
4547,21,336,1.57
4548,21,337,12.55
4549,21,338,6.27
4550,21,331,4.71
4551,21,332,14.12
4552,21,333,15.69
4553,21,334,1.57
4554,21,336,1.57
4555,21,337,14.12
4556,21,338,9.41
4557,21,331,4.71
4558,21,332,15.69
4559,21,333,15.69
4560,21,334,3.14
4561,21,336,1.57
4562,21,337,15.69
4563,21,338,12.55
4564,21,331,4.71
4565,21,332,15.69
4566,21,333,17.25
4567,21,334,3.14
4568,21,336,1.57
4569,21,337,15.69
4570,21,338,14.12
4571,21,331,4.71
4572,21,332,17.25
4573,21,333,17.25
4574,21,334,3.14
4575,21,336,1.57
4576,21,337,17.25
4577,21,338,17.25
4578,21,331,4.71
4579,21,332,17.25
4580,21,333,17.25
4581,21,334,3.14
4582,21,336,1.57
4583,21,337,18.82
4584,21,338,18.82
4585,21,331,4.71
4586,21,332,17.25
4587,21,333,18.82
4588,21,334,3.14
4589,21,336,1.57
4590,21,337,18.82
4591,21,338,20.39
4592,21,331,4.71
4593,21,332,17.25
4594,21,333,18.82
4595,21,334,3.14
4596,21,336,1.57
4597,21,337,18.82
4598,21,338,20.39
4599,21,331,4.71
4600,21,332,18.82
4601,21,333,18.82
4602,21,334,3.14
4603,21,336,1.57
4604,21,337,18.82
4605,21,338,21.96
4606,21,331,4.71
4607,21,332,18.82
4608,21,333,20.39
4609,21,334,3.14
4610,21,336,1.57
4611,21,337,20.39
4612,21,338,21.96
4613,21,331,4.71
4614,21,332,18.82
4615,21,333,20.39
4616,21,334,4.71
4617,21,336,1.57
4618,21,337,20.39
4619,21,338,21.96
4620,21,331,4.71
4621,21,332,18.82
4622,21,333,21.96
4623,21,334,4.71
4624,21,336,1.57
4625,21,337,20.39
4626,21,338,21.96
4627,21,331,4.71
4628,21,332,20.39
4629,21,333,21.96
4630,21,334,3.14
4631,21,336,1.57
4632,21,337,20.39
4633,21,338,21.96
4634,21,331,4.71
4635,21,332,20.39
4636,21,333,23.53
4637,21,334,3.14
4638,21,336,1.57
4639,21,337,20.39
4640,21,338,21.96
4641,21,331,3.14
4642,21,332,20.39
4643,21,333,23.53
4644,21,334,3.14
4645,21,336,1.57
4646,21,337,20.39
4647,21,338,21.96
4648,21,331,3.14
4649,21,332,20.39
4650,21,333,23.53
4651,21,334,4.71
4652,21,336,1.57
4653,21,337,20.39
4654,21,338,21.96
4655,21,331,3.14
4656,21,332,20.39
4657,21,333,25.10
4658,21,334,3.14
4659,21,336,1.57
4660,21,337,20.39
4661,21,338,23.53
4662,21,331,1.57
4663,21,332,20.39
4664,21,333,25.10
4665,21,334,4.71
4666,21,336,1.57
4667,21,337,21.96
4668,21,338,23.53
4669,21,331,1.57
4670,21,332,20.39
4671,21,333,25.10
4672,21,334,4.71
4673,21,336,1.57
4674,21,337,21.96
4675,21,338,23.53
4676,21,339,1.57
4677,21,332,18.82
4678,21,333,25.10
4679,21,334,4.71
4680,21,336,1.57
4681,21,337,21.96
4682,21,338,25.10
4683,21,339,1.57
4684,21,332,18.82
4685,21,333,26.67
4686,21,334,4.71
4687,21,336,1.57
4688,21,337,21.96
4689,21,338,26.67
4690,21,339,1.57
4691,21,332,18.82
4692,21,333,26.67
4693,21,334,4.71
4694,21,336,1.57
4695,21,337,23.53
4696,21,338,26.67
4697,21,339,1.57
4698,21,332,17.25
4699,21,333,26.67
4700,21,334,4.71
4701,21,336,1.57
4702,21,337,23.53
4703,21,338,28.24
4704,21,339,3.14
4705,21,332,17.25
4706,21,333,26.67
4707,21,334,4.71
4708,21,336,1.57
4709,21,337,25.10
4710,21,338,29.80
4711,21,339,3.14
4712,21,332,15.69
4713,21,333,25.10
4714,21,334,4.71
4715,21,336,1.57
4716,21,337,25.10
4717,21,338,31.37
4718,21,339,3.14
4719,21,332,15.69
4720,21,333,25.10
4721,21,334,4.71
4722,21,336,1.57
4723,21,337,26.67
4724,21,338,32.94
4725,21,339,4.71
4726,21,332,14.12
4727,21,333,23.53
4728,21,334,4.71
4729,21,336,3.14
4730,21,337,26.67
4731,21,338,36.08
4732,21,339,4.71
4733,21,332,12.55
4734,21,333,21.96
4735,21,334,4.71
4736,21,336,3.14
4737,21,337,28.24
4738,21,338,37.65
4739,21,339,6.27
4740,21,332,10.98
4741,21,333,18.82
4742,21,334,3.14
4743,21,336,3.14
4744,21,337,29.80
4745,21,338,40.78
4746,21,339,6.27
4747,21,332,9.41
4748,21,333,15.69
4749,21,334,3.14
4750,21,336,3.14
4751,21,337,31.37
4752,21,338,43.92
4753,21,339,7.84
4754,21,332,6.27
4755,21,333,12.55
4756,21,334,3.14
4757,21,336,3.14
4758,21,337,31.37
4759,21,338,47.06
4760,21,339,7.84
4761,21,332,4.71
4762,21,333,9.41
4763,21,334,1.57
4764,21,336,3.14
4765,21,337,32.94
4766,21,338,50.20
4767,21,339,9.41
4768,21,332,3.14
4769,21,333,6.27
4770,21,334,1.57
4771,21,336,1.57
4772,21,337,34.51
4773,21,338,54.90
4774,21,339,10.98
4775,21,332,1.57
4776,21,333,4.71
4777,21,336,1.57
4778,21,337,36.08
4779,21,338,59.61
4780,21,339,12.55
4781,21,333,3.14
4782,21,336,1.57
4783,21,337,37.65
4784,21,338,65.88
4785,21,339,14.12
4786,21,337,39.22
4787,21,338,72.16
4788,21,339,17.25
4789,21,341,1.57
4790,21,337,39.22
4791,21,338,78.43
4792,21,339,18.82
4793,21,341,3.14
4794,21,337,37.65
4795,21,338,84.71
4796,21,339,20.39
4797,21,340,1.57
4798,21,341,3.14
4799,21,337,36.08
4800,21,338,90.98
4801,21,339,23.53
4802,21,340,1.57
4803,21,341,4.71
4804,21,337,32.94
4805,21,338,97.25
4806,21,339,25.10
4807,21,340,1.57
4808,21,341,6.27
4809,21,337,29.80
4810,21,338,101.96
4811,21,339,26.67
4812,21,340,3.14
4813,21,341,7.84
4814,21,337,25.10
4815,21,338,105.10
4816,21,339,28.24
4817,21,340,3.14
4818,21,341,7.84
4819,21,337,20.39
4820,21,338,108.24
4821,21,339,29.80
4822,21,340,3.14
4823,21,341,9.41
4824,21,337,15.69
4825,21,338,109.80
4826,21,339,31.37
4827,21,340,3.14
4828,21,341,9.41
4829,21,337,10.98
4830,21,338,108.24
4831,21,339,32.94
4832,21,340,3.14
4833,21,341,10.98
4834,21,337,7.84
4835,21,338,103.53
4836,21,339,32.94
4837,21,340,4.71
4838,21,341,10.98
4839,21,337,4.71
4840,21,338,87.84
4841,21,339,31.37
4842,21,340,4.71
4843,21,341,10.98
4844,21,337,1.57
4845,21,338,61.18
4846,21,339,23.53
4847,21,340,3.14
4848,21,341,10.98
4849,21,338,39.22
4850,21,339,15.69
4851,21,340,3.14
4852,21,341,9.41
4853,21,338,15.69
4854,21,339,6.27
4855,21,340,3.14
4856,21,341,7.84
4857,21,338,3.14
4858,21,340,1.57
4859,21,341,4.71
4860,21,341,3.14
4861,21,341,3.14
4862,20,4,1.57
4863,20,4,1.57
4864,20,4,3.14
4865,20,4,3.14
4866,20,3,1.57
4867,20,4,4.71
4868,20,3,1.57
4869,20,4,4.71
4870,20,3,1.57
4871,20,4,6.27
4872,20,0,1.57
4873,20,3,1.57
4874,20,4,7.84
4875,20,0,1.57
4876,20,3,3.14
4877,20,4,7.84
4878,20,5,1.57
4879,20,0,1.57
4880,20,3,3.14
4881,20,4,9.41
4882,20,5,1.57
4883,20,0,1.57
4884,20,3,3.14
4885,20,4,10.98
4886,20,5,3.14
4887,20,0,3.14
4888,20,3,3.14
4889,20,4,12.55
4890,20,5,3.14
4891,20,7,1.57
4892,20,0,3.14
4893,20,3,4.71
4894,20,4,14.12
4895,20,5,4.71
4896,20,7,1.57
4897,20,0,3.14
4898,20,3,4.71
4899,20,4,15.69
4900,20,5,4.71
4901,20,7,3.14
4902,20,0,3.14
4903,20,3,4.71
4904,20,4,17.25
4905,20,5,6.27
4906,20,7,4.71
4907,20,0,3.14
4908,20,3,6.27
4909,20,4,20.39
4910,20,5,7.84
4911,20,6,1.57
4912,20,7,6.27
4913,20,0,3.14
4914,20,3,6.27
4915,20,4,21.96
4916,20,5,9.41
4917,20,6,1.57
4918,20,7,7.84
4919,20,0,3.14
4920,20,3,6.27
4921,20,4,25.10
4922,20,5,10.98
4923,20,6,1.57
4924,20,7,9.41
4925,20,0,3.14
4926,20,3,6.27
4927,20,4,26.67
4928,20,5,12.55
4929,20,6,1.57
4930,20,7,10.98
4931,20,0,1.57
4932,20,3,6.27
4933,20,4,29.80
4934,20,5,14.12
4935,20,6,1.57
4936,20,7,12.55
4937,20,3,6.27
4938,20,4,31.37
4939,20,5,15.69
4940,20,6,1.57
4941,20,7,14.12
4942,20,3,6.27
4943,20,4,34.51
4944,20,5,17.25
4945,20,6,3.14
4946,20,7,15.69
4947,20,3,6.27
4948,20,4,36.08
4949,20,5,18.82
4950,20,6,3.14
4951,20,7,15.69
4952,20,3,6.27
4953,20,4,39.22
4954,20,5,20.39
4955,20,6,3.14
4956,20,7,17.25
4957,20,3,4.71
4958,20,4,40.78
4959,20,5,21.96
4960,20,6,3.14
4961,20,7,18.82
4962,20,3,3.14
4963,20,4,40.78
4964,20,5,23.53
4965,20,6,3.14
4966,20,7,21.96
4967,20,3,3.14
4968,20,4,42.35
4969,20,5,23.53
4970,20,6,3.14
4971,20,7,23.53
4972,20,3,1.57
4973,20,4,42.35
4974,20,5,25.10
4975,20,6,3.14
4976,20,7,26.67
4977,20,4,40.78
4978,20,5,25.10
4979,20,6,3.14
4980,20,7,29.80
4981,20,4,39.22
4982,20,5,26.67
4983,20,6,3.14
4984,20,7,31.37
4985,20,4,36.08
4986,20,5,26.67
4987,20,6,3.14
4988,20,7,34.51
4989,20,4,31.37
4990,20,5,25.10
4991,20,6,3.14
4992,20,7,36.08
4993,20,4,26.67
4994,20,5,25.10
4995,20,6,3.14
4996,20,7,36.08
4997,20,4,21.96
4998,20,5,23.53
4999,20,6,3.14
5000,20,7,36.08
5001,20,4,17.25
5002,20,5,20.39
5003,20,6,1.57
5004,20,7,34.51
5005,20,4,10.98
5006,20,5,15.69
5007,20,6,1.57
5008,20,7,31.37
5009,20,4,6.27
5010,20,5,9.41
5011,20,7,26.67
5012,20,4,1.57
5013,20,5,3.14
5014,20,7,21.96
5015,20,8,1.57
5016,20,7,14.12
5017,20,8,1.57
5018,20,7,7.84
5019,20,8,3.14
5020,20,7,3.14
5021,20,8,4.71
5022,20,8,3.14
5023,20,73,7.84
5024,20,74,9.41
5025,20,75,1.57
5026,20,73,21.96
5027,20,74,37.65
5028,20,75,15.69
5029,20,73,15.69
5030,20,74,37.65
5031,20,75,26.67
5032,20,76,1.57
5033,20,73,7.84
5034,20,74,40.78
5035,20,75,36.08
5036,20,76,9.41
5037,20,74,43.92
5038,20,75,42.35
5039,20,76,15.69
5040,20,74,47.06
5041,20,75,48.63
5042,20,76,21.96
5043,20,74,50.20
5044,20,75,53.33
5045,20,76,25.10
5046,20,74,51.76
5047,20,75,56.47
5048,20,76,29.80
5049,20,77,1.57
5050,20,74,51.76
5051,20,75,59.61
5052,20,76,32.94
5053,20,77,1.57
5054,20,74,53.33
5055,20,75,62.75
5056,20,76,34.51
5057,20,77,3.14
5058,20,74,54.90
5059,20,75,65.88
5060,20,76,37.65
5061,20,77,3.14
5062,20,74,54.90
5063,20,75,67.45
5064,20,76,39.22
5065,20,77,4.71
5066,20,74,54.90
5067,20,75,67.45
5068,20,76,39.22
5069,20,77,4.71
5070,20,74,53.33
5071,20,75,67.45
5072,20,76,40.78
5073,20,77,4.71
5074,20,74,51.76
5075,20,75,64.31
5076,20,76,39.22
5077,20,77,4.71
5078,20,74,47.06
5079,20,75,61.18
5080,20,76,37.65
5081,20,77,4.71
5082,20,74,42.35
5083,20,75,56.47
5084,20,76,36.08
5085,20,77,4.71
5086,20,74,36.08
5087,20,75,50.20
5088,20,76,32.94
5089,20,77,4.71
5090,20,74,31.37
5091,20,75,45.49
5092,20,76,28.24
5093,20,77,4.71
5094,20,74,26.67
5095,20,75,39.22
5096,20,76,25.10
5097,20,77,4.71
5098,20,74,21.96
5099,20,75,32.94
5100,20,76,21.96
5101,20,77,3.14
5102,20,74,17.25
5103,20,75,28.24
5104,20,76,18.82
5105,20,77,3.14
5106,20,74,12.55
5107,20,75,23.53
5108,20,76,14.12
5109,20,77,3.14
5110,20,74,9.41
5111,20,75,18.82
5112,20,76,10.98
5113,20,77,1.57
5114,20,74,7.84
5115,20,75,15.69
5116,20,76,9.41
5117,20,77,1.57
5118,20,74,4.71
5119,20,75,12.55
5120,20,76,7.84
5121,20,77,1.57
5122,20,74,3.14
5123,20,75,9.41
5124,20,76,6.27
5125,20,74,3.14
5126,20,75,7.84
5127,20,76,4.71
5128,20,74,1.57
5129,20,75,6.27
5130,20,76,3.14
5131,20,75,4.71
5132,20,76,3.14
5133,20,75,3.14
5134,20,76,1.57
5135,20,75,3.14
5136,20,76,1.57
5137,20,75,1.57
5138,20,155,10.98
5139,20,156,4.71
5140,20,155,6.27
5141,20,156,7.84
5142,20,155,6.27
5143,20,156,12.55
5144,20,157,1.57
5145,20,155,6.27
5146,20,156,18.82
5147,20,157,6.27
5148,20,155,4.71
5149,20,156,21.96
5150,20,157,9.41
5151,20,158,1.57
5152,20,155,4.71
5153,20,156,21.96
5154,20,157,10.98
5155,20,158,3.14
5156,20,155,3.14
5157,20,156,21.96
5158,20,157,12.55
5159,20,158,3.14
5160,20,159,1.57
5161,20,155,3.14
5162,20,156,21.96
5163,20,157,14.12
5164,20,158,4.71
5165,20,159,3.14
5166,20,155,3.14
5167,20,156,23.53
5168,20,157,15.69
5169,20,158,6.27
5170,20,159,3.14
5171,20,155,3.14
5172,20,156,23.53
5173,20,157,15.69
5174,20,158,6.27
5175,20,159,4.71
5176,20,160,1.57
5177,20,155,3.14
5178,20,156,23.53
5179,20,157,17.25
5180,20,165,1.57
5181,20,158,7.84
5182,20,159,4.71
5183,20,160,1.57
5184,20,155,3.14
5185,20,156,23.53
5186,20,157,17.25
5187,20,158,7.84
5188,20,159,6.27
5189,20,160,1.57
5190,20,165,3.14
5191,20,155,3.14
5192,20,156,23.53
5193,20,157,17.25
5194,20,164,1.57
5195,20,158,9.41
5196,20,159,6.27
5197,20,160,1.57
5198,20,165,3.14
5199,20,164,1.57
5200,20,155,3.14
5201,20,156,23.53
5202,20,157,17.25
5203,20,165,3.14
5204,20,158,9.41
5205,20,159,6.27
5206,20,160,1.57
5207,20,155,1.57
5208,20,156,23.53
5209,20,157,17.25
5210,20,164,1.57
5211,20,158,9.41
5212,20,159,6.27
5213,20,160,3.14
5214,20,165,3.14
5215,20,164,1.57
5216,20,155,1.57
5217,20,156,21.96
5218,20,157,17.25
5219,20,165,4.71
5220,20,158,10.98
5221,20,159,7.84
5222,20,160,3.14
5223,20,155,1.57
5224,20,156,21.96
5225,20,157,17.25
5226,20,164,1.57
5227,20,158,10.98
5228,20,159,7.84
5229,20,160,3.14
5230,20,165,4.71
5231,20,164,1.57
5232,20,155,1.57
5233,20,156,20.39
5234,20,157,17.25
5235,20,165,4.71
5236,20,158,10.98
5237,20,159,7.84
5238,20,160,3.14
5239,20,155,1.57
5240,20,156,18.82
5241,20,157,17.25
5242,20,164,1.57
5243,20,158,10.98
5244,20,159,7.84
5245,20,160,3.14
5246,20,165,3.14
5247,20,164,1.57
5248,20,155,1.57
5249,20,156,17.25
5250,20,157,15.69
5251,20,165,3.14
5252,20,158,10.98
5253,20,159,7.84
5254,20,160,3.14
5255,20,164,1.57
5256,20,155,1.57
5257,20,156,15.69
5258,20,157,15.69
5259,20,165,3.14
5260,20,158,10.98
5261,20,159,7.84
5262,20,160,3.14
5263,20,156,14.12
5264,20,157,14.12
5265,20,164,1.57
5266,20,158,10.98
5267,20,159,7.84
5268,20,160,3.14
5269,20,165,3.14
5270,20,164,1.57
5271,20,156,10.98
5272,20,157,12.55
5273,20,165,3.14
5274,20,158,10.98
5275,20,159,7.84
5276,20,160,3.14
5277,20,156,9.41
5278,20,157,10.98
5279,20,164,1.57
5280,20,158,10.98
5281,20,159,7.84
5282,20,160,3.14
5283,20,165,4.71
5284,20,164,1.57
5285,20,156,7.84
5286,20,157,9.41
5287,20,165,4.71
5288,20,158,9.41
5289,20,159,7.84
5290,20,160,3.14
5291,20,156,6.27
5292,20,157,9.41
5293,20,164,1.57
5294,20,158,9.41
5295,20,159,7.84
5296,20,160,3.14
5297,20,165,4.71
5298,20,156,4.71
5299,20,157,7.84
5300,20,164,1.57
5301,20,158,9.41
5302,20,159,7.84
5303,20,160,3.14
5304,20,165,4.71
5305,20,156,3.14
5306,20,157,6.27
5307,20,164,1.57
5308,20,158,7.84
5309,20,159,7.84
5310,20,160,3.14
5311,20,165,4.71
5312,20,156,3.14
5313,20,157,4.71
5314,20,158,7.84
5315,20,159,7.84
5316,20,160,3.14
5317,20,164,1.57
5318,20,165,4.71
5319,20,156,1.57
5320,20,157,4.71
5321,20,164,1.57
5322,20,158,6.27
5323,20,159,7.84
5324,20,160,3.14
5325,20,165,4.71
5326,20,164,1.57
5327,20,157,3.14
5328,20,165,4.71
5329,20,158,6.27
5330,20,159,6.27
5331,20,160,3.14
5332,20,157,3.14
5333,20,164,1.57
5334,20,158,4.71
5335,20,159,6.27
5336,20,160,3.14
5337,20,165,4.71
5338,20,157,1.57
5339,20,164,1.57
5340,20,158,4.71
5341,20,159,6.27
5342,20,160,3.14
5343,20,165,6.27
5344,20,158,3.14
5345,20,159,6.27
5346,20,160,3.14
5347,20,164,1.57
5348,20,165,6.27
5349,20,158,3.14
5350,20,159,6.27
5351,20,160,3.14
5352,20,164,3.14
5353,20,165,6.27
5354,20,158,3.14
5355,20,159,4.71
5356,20,160,3.14
5357,20,164,3.14
5358,20,165,6.27
5359,20,158,1.57
5360,20,159,4.71
5361,20,160,3.14
5362,20,164,3.14
5363,20,165,6.27
5364,20,158,1.57
5365,20,159,4.71
5366,20,160,3.14
5367,20,164,3.14
5368,20,165,7.84
5369,20,159,3.14
5370,20,160,3.14
5371,20,164,3.14
5372,20,165,7.84
5373,20,159,3.14
5374,20,160,3.14
5375,20,164,3.14
5376,20,165,9.41
5377,20,159,1.57
5378,20,160,3.14
5379,20,164,3.14
5380,20,165,9.41
5381,20,159,1.57
5382,20,160,1.57
5383,20,164,3.14
5384,20,165,9.41
5385,20,160,1.57
5386,20,164,3.14
5387,20,165,10.98
5388,20,164,3.14
5389,20,165,12.55
5390,20,166,1.57
5391,20,164,3.14
5392,20,165,14.12
5393,20,166,1.57
5394,20,164,3.14
5395,20,165,15.69
5396,20,166,1.57
5397,20,164,3.14
5398,20,165,17.25
5399,20,166,3.14
5400,20,168,1.57
5401,20,164,3.14
5402,20,165,18.82
5403,20,166,3.14
5404,20,167,1.57
5405,20,168,3.14
5406,20,164,3.14
5407,20,165,20.39
5408,20,166,4.71
5409,20,167,1.57
5410,20,168,4.71
5411,20,164,3.14
5412,20,165,21.96
5413,20,166,4.71
5414,20,167,3.14
5415,20,168,7.84
5416,20,164,1.57
5417,20,165,23.53
5418,20,166,6.27
5419,20,167,4.71
5420,20,168,10.98
5421,20,164,1.57
5422,20,165,25.10
5423,20,166,6.27
5424,20,167,6.27
5425,20,168,15.69
5426,20,165,23.53
5427,20,166,6.27
5428,20,167,6.27
5429,20,168,18.82
5430,20,165,23.53
5431,20,166,6.27
5432,20,167,7.84
5433,20,168,23.53
5434,20,165,21.96
5435,20,166,6.27
5436,20,167,7.84
5437,20,168,26.67
5438,20,165,18.82
5439,20,166,6.27
5440,20,167,9.41
5441,20,168,28.24
5442,20,165,15.69
5443,20,166,6.27
5444,20,167,7.84
5445,20,168,29.80
5446,20,165,10.98
5447,20,166,4.71
5448,20,167,7.84
5449,20,168,29.80
5450,20,165,7.84
5451,20,166,4.71
5452,20,167,6.27
5453,20,168,28.24
5454,20,165,4.71
5455,20,166,3.14
5456,20,167,4.71
5457,20,168,26.67
5458,20,165,1.57
5459,20,167,3.14
5460,20,168,23.53
5461,20,167,1.57
5462,20,168,20.39
5463,20,168,15.69
5464,20,168,7.84
5465,20,168,1.57
5466,20,169,1.57
5467,20,239,18.82
5468,20,240,32.94
5469,20,241,7.84
5470,20,239,15.69
5471,20,240,45.49
5472,20,241,20.39
5473,20,242,1.57
5474,20,239,6.27
5475,20,240,43.92
5476,20,241,28.24
5477,20,242,7.84
5478,20,239,1.57
5479,20,240,47.06
5480,20,241,36.08
5481,20,242,17.25
5482,20,240,47.06
5483,20,241,39.22
5484,20,242,21.96
5485,20,240,45.49
5486,20,241,40.78
5487,20,242,25.10
5488,20,243,3.14
5489,20,240,42.35
5490,20,241,42.35
5491,20,242,26.67
5492,20,243,3.14
5493,20,240,42.35
5494,20,241,45.49
5495,20,242,31.37
5496,20,243,4.71
5497,20,240,43.92
5498,20,241,50.20
5499,20,242,34.51
5500,20,243,7.84
5501,20,240,42.35
5502,20,241,51.76
5503,20,242,37.65
5504,20,243,9.41
5505,20,240,39.22
5506,20,241,51.76
5507,20,242,39.22
5508,20,243,10.98
5509,20,240,36.08
5510,20,241,51.76
5511,20,242,39.22
5512,20,243,10.98
5513,20,240,32.94
5514,20,241,50.20
5515,20,242,39.22
5516,20,243,12.55
5517,20,240,29.80
5518,20,241,47.06
5519,20,242,37.65
5520,20,243,14.12
5521,20,240,26.67
5522,20,241,45.49
5523,20,242,37.65
5524,20,243,14.12
5525,20,250,1.57
5526,20,240,23.53
5527,20,241,40.78
5528,20,242,34.51
5529,20,243,14.12
5530,20,250,1.57
5531,20,240,20.39
5532,20,241,36.08
5533,20,242,31.37
5534,20,243,14.12
5535,20,250,1.57
5536,20,240,15.69
5537,20,241,31.37
5538,20,242,28.24
5539,20,243,14.12
5540,20,250,1.57
5541,20,240,12.55
5542,20,241,26.67
5543,20,242,25.10
5544,20,243,12.55
5545,20,250,1.57
5546,20,240,9.41
5547,20,241,23.53
5548,20,242,21.96
5549,20,243,12.55
5550,20,250,1.57
5551,20,240,6.27
5552,20,241,18.82
5553,20,242,18.82
5554,20,243,10.98
5555,20,250,1.57
5556,20,240,4.71
5557,20,241,14.12
5558,20,242,15.69
5559,20,243,9.41
5560,20,250,1.57
5561,20,240,3.14
5562,20,241,10.98
5563,20,242,12.55
5564,20,243,7.84
5565,20,250,1.57
5566,20,240,1.57
5567,20,241,9.41
5568,20,242,9.41
5569,20,243,6.27
5570,20,250,1.57
5571,20,241,6.27
5572,20,242,7.84
5573,20,243,4.71
5574,20,250,1.57
5575,20,241,4.71
5576,20,242,6.27
5577,20,243,3.14
5578,20,250,1.57
5579,20,241,3.14
5580,20,242,3.14
5581,20,243,1.57
5582,20,250,1.57
5583,20,241,1.57
5584,20,242,3.14
5585,20,243,1.57
5586,20,242,1.57
5587,20,250,1.57
5588,20,250,1.57
5589,20,250,1.57
5590,20,250,1.57
5591,20,250,1.57
5592,20,250,1.57
5593,20,250,1.57
5594,20,250,3.14
5595,20,250,3.14
5596,20,250,3.14
5597,20,250,4.71
5598,20,250,4.71
5599,20,250,6.27
5600,20,250,7.84
5601,20,250,7.84
5602,20,250,9.41
5603,20,250,9.41
5604,20,251,1.57
5605,20,250,9.41
5606,20,251,1.57
5607,20,250,7.84
5608,20,251,1.57
5609,20,250,6.27
5610,20,250,4.71
5611,20,250,3.14
5612,20,250,1.57
5613,20,327,6.27
5614,20,328,15.69
5615,20,327,1.57
5616,20,328,18.82
5617,20,329,4.71
5618,20,328,23.53
5619,20,329,14.12
5620,20,328,26.67
5621,20,329,31.37
5622,20,330,6.27
5623,20,328,29.80
5624,20,329,40.78
5625,20,330,12.55
5626,20,331,1.57
5627,20,328,25.10
5628,20,329,40.78
5629,20,330,14.12
5630,20,331,3.14
5631,20,328,20.39
5632,20,329,39.22
5633,20,330,15.69
5634,20,331,3.14
5635,20,328,18.82
5636,20,329,40.78
5637,20,330,17.25
5638,20,331,4.71
5639,20,332,1.57
5640,20,328,17.25
5641,20,329,40.78
5642,20,330,18.82
5643,20,331,6.27
5644,20,332,1.57
5645,20,328,15.69
5646,20,329,39.22
5647,20,330,18.82
5648,20,331,6.27
5649,20,332,3.14
5650,20,328,14.12
5651,20,329,39.22
5652,20,330,18.82
5653,20,331,7.84
5654,20,332,3.14
5655,20,337,1.57
5656,20,338,1.57
5657,20,328,12.55
5658,20,329,37.65
5659,20,330,18.82
5660,20,331,7.84
5661,20,332,3.14
5662,20,337,1.57
5663,20,338,3.14
5664,20,328,10.98
5665,20,329,34.51
5666,20,330,18.82
5667,20,331,7.84
5668,20,332,4.71
5669,20,337,3.14
5670,20,338,4.71
5671,20,328,9.41
5672,20,329,32.94
5673,20,330,18.82
5674,20,331,9.41
5675,20,332,4.71
5676,20,337,3.14
5677,20,338,4.71
5678,20,328,7.84
5679,20,329,29.80
5680,20,330,18.82
5681,20,331,9.41
5682,20,332,4.71
5683,20,337,3.14
5684,20,338,6.27
5685,20,328,7.84
5686,20,329,26.67
5687,20,330,17.25
5688,20,331,9.41
5689,20,332,4.71
5690,20,337,3.14
5691,20,338,6.27
5692,20,328,6.27
5693,20,329,23.53
5694,20,330,17.25
5695,20,331,9.41
5696,20,332,4.71
5697,20,337,3.14
5698,20,338,6.27
5699,20,328,4.71
5700,20,329,20.39
5701,20,330,15.69
5702,20,331,9.41
5703,20,332,4.71
5704,20,337,3.14
5705,20,338,6.27
5706,20,328,4.71
5707,20,329,17.25
5708,20,330,14.12
5709,20,331,9.41
5710,20,332,4.71
5711,20,337,3.14
5712,20,338,6.27
5713,20,328,3.14
5714,20,329,14.12
5715,20,330,12.55
5716,20,331,9.41
5717,20,332,4.71
5718,20,337,3.14
5719,20,338,6.27
5720,20,328,1.57
5721,20,329,10.98
5722,20,330,10.98
5723,20,331,7.84
5724,20,332,4.71
5725,20,337,3.14
5726,20,338,6.27
5727,20,328,1.57
5728,20,329,9.41
5729,20,330,9.41
5730,20,331,7.84
5731,20,332,4.71
5732,20,337,3.14
5733,20,338,6.27
5734,20,329,6.27
5735,20,330,7.84
5736,20,331,6.27
5737,20,332,3.14
5738,20,337,3.14
5739,20,338,6.27
5740,20,329,4.71
5741,20,330,6.27
